COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W31,H1500W33,H1500W34,H3000W34
60922,KANKAKEE,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-87.9186,41.00305,Culex,33,2009,KANKAKEE_33_2009,391,8/20/09,PID147766,0,0,0,0
60922,KANKAKEE,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-87.9186,41.00305,Culex,34,2009,KANKAKEE_34_2009,425,8/27/09,PID147767,0,0,0,0
60922,KANKAKEE,GRAVID TRAP,8,Female,VECWNV,NEGATIVE,0,-87.9186,41.00305,Culex,35,2009,KANKAKEE_35_2009,446,9/4/09,PID147768,0,0,0,0
60922,KANKAKEE,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-87.9186,41.00305,Culex,36,2009,KANKAKEE_36_2009,455,9/11/09,PID147769,0,0,0,0
60922,KANKAKEE,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-87.9186,41.00305,Culex,37,2009,KANKAKEE_37_2009,489,9/18/09,PID147770,0,0,0,0
60922,KANKAKEE,GRAVID TRAP,29,Female,VECWNV,NEGATIVE,0,-87.9186,41.00305,Culex,38,2009,KANKAKEE_38_2009,490,9/24/09,PID147771,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,22,2009,KANKAKEE_22_2009,110,6/4/09,PID148326,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,23,2009,KANKAKEE_23_2009,129,6/11/09,PID148327,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,34,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,24,2009,KANKAKEE_24_2009,154,6/18/09,PID148339,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,25,2009,KANKAKEE_25_2009,197,6/25/09,PID148340,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,26,2009,KANKAKEE_26_2009,220,7/2/09,PID148341,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,28,2009,KANKAKEE_28_2009,254,7/16/09,PID148342,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,30,2009,KANKAKEE_30_2009,329,7/30/09,PID148343,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,31,2009,KANKAKEE_31_2009,344,8/6/09,PID148344,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,32,2009,KANKAKEE_32_2009,372,8/13/09,PID148345,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,33,2009,KANKAKEE_33_2009,388,8/20/09,PID148346,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,35,2009,KANKAKEE_35_2009,430,9/3/09,PID148347,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,36,2009,KANKAKEE_36_2009,468,9/11/09,PID148348,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,37,2009,KANKAKEE_37_2009,485,9/17/09,PID148349,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,8,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,38,2009,KANKAKEE_38_2009,508,9/24/09,PID148350,0,0,0,0
60950,KANKAKEE,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-87.84571,41.23276,Culex,29,2009,KANKAKEE_29_2009,MO01,7/23/09,PID148360,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,22,2009,KANKAKEE_22_2009,108,6/4/09,PID148501,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-87.65328,41.17013,Culex,22,2009,KANKAKEE_22_2009,109,6/4/09,PID148502,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,23,2009,KANKAKEE_23_2009,131,6/11/09,PID148506,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,25,2009,KANKAKEE_25_2009,199,6/25/09,PID148527,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-87.65328,41.17013,Culex,26,2009,KANKAKEE_26_2009,221,7/2/09,PID148528,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,27,2009,KANKAKEE_27_2009,230,7/9/09,PID148529,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-87.65328,41.17013,Culex,27,2009,KANKAKEE_27_2009,233,7/9/09,PID148530,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,28,2009,KANKAKEE_28_2009,252,7/16/09,PID148531,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,29,2009,KANKAKEE_29_2009,279,7/23/09,PID148532,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,44,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,30,2009,KANKAKEE_30_2009,323,7/30/09,PID148533,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-87.65328,41.17013,Culex,34,2009,KANKAKEE_34_2009,345,8/26/09,PID148534,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,31,2009,KANKAKEE_31_2009,346,8/6/09,PID148535,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,32,2009,KANKAKEE_32_2009,367,8/13/09,PID148536,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-87.65328,41.17013,Culex,32,2009,KANKAKEE_32_2009,369,8/13/09,PID148537,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-87.65328,41.17013,Culex,33,2009,KANKAKEE_33_2009,390,8/20/09,PID148538,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,33,2009,KANKAKEE_33_2009,395,8/20/09,PID148539,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,34,2009,KANKAKEE_34_2009,421,8/27/09,PID148540,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-87.65328,41.17013,Culex,35,2009,KANKAKEE_35_2009,429,9/3/09,PID148541,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,35,2009,KANKAKEE_35_2009,431,9/3/09,PID148542,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-87.65328,41.17013,Culex,36,2009,KANKAKEE_36_2009,469,9/11/09,PID148543,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,36,2009,KANKAKEE_36_2009,470,9/11/09,PID148544,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-87.65328,41.17013,Culex,37,2009,KANKAKEE_37_2009,484,9/17/09,PID148545,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-87.60157,41.09095,Culex,38,2009,KANKAKEE_38_2009,504,9/24/09,PID148546,0,0,0,0
60954,KANKAKEE,GRAVID TRAP,8,Female,VECWNV,NEGATIVE,0,-87.65328,41.17013,Culex,38,2009,KANKAKEE_38_2009,506,9/24/09,PID148547,0,0,0,0
60955,IROQUOIS,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-88.004,40.70918,Culex,22,2009,IROQUOIS_22_2009,I1,6/1/09,PID148584,0,0,0,0
60955,IROQUOIS,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-88.004,40.70918,Culex,22,2009,IROQUOIS_22_2009,I2,6/2/09,PID148618,0,0,0,0
60955,IROQUOIS,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-88.004,40.70918,Culex,23,2009,IROQUOIS_23_2009,I3,6/8/09,PID148636,0,0,0,0
60955,IROQUOIS,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-88.004,40.70918,Culex,23,2009,IROQUOIS_23_2009,I4,6/9/09,PID148640,0,0,0,0
60955,IROQUOIS,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-88.004,40.70918,Culex,24,2009,IROQUOIS_24_2009,I5,6/15/09,PID148644,0,0,0,0
60955,IROQUOIS,GRAVID TRAP,33,Female,VECWNV,NEGATIVE,0,-88.004,40.70918,Culex,24,2009,IROQUOIS_24_2009,I6,6/16/09,PID148649,0,0,0,0
60959,FORD,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,22,2009,FORD_22_2009,F1,6/1/09,PID148742,0,0,0,0
60959,FORD,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,22,2009,FORD_22_2009,F2,6/2/09,PID148776,0,0,0,0
60959,FORD,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,23,2009,FORD_23_2009,F3,6/8/09,PID148796,0,0,0,0
60959,FORD,GRAVID TRAP,33,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,23,2009,FORD_23_2009,F4,6/9/09,PID148801,0,0,0,0
60959,FORD,GRAVID TRAP,34,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,24,2009,FORD_24_2009,F6,6/16/09,PID148809,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,22,2009,KANKAKEE_22_2009,103,6/4/09,PID149304,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,23,2009,KANKAKEE_23_2009,141,6/12/09,PID149305,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,23,2009,KANKAKEE_23_2009,143,6/12/09,PID149306,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,23,2009,KANKAKEE_23_2009,145,6/12/09,PID149307,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,23,2009,KANKAKEE_23_2009,147,6/12/09,PID149308,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,62,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,23,2009,KANKAKEE_23_2009,149,6/12/09,PID149309,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,24,2009,KANKAKEE_24_2009,174,6/19/09,PID149310,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,100,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,24,2009,KANKAKEE_24_2009,176,6/19/09,PID149311,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,24,2009,KANKAKEE_24_2009,177,6/19/09,PID149312,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,25,2009,KANKAKEE_25_2009,191,6/24/09,PID149313,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,83,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,25,2009,KANKAKEE_25_2009,201,6/25/09,PID149314,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,81,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,26,2009,KANKAKEE_26_2009,203,7/1/09,PID149315,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,26,2009,KANKAKEE_26_2009,224,7/2/09,PID149316,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,26,2009,KANKAKEE_26_2009,225,7/2/09,PID149317,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,26,2009,KANKAKEE_26_2009,226,7/2/09,PID149318,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,27,2009,KANKAKEE_27_2009,228,7/9/09,PID149319,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,27,2009,KANKAKEE_27_2009,239,7/10/09,PID149320,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,27,2009,KANKAKEE_27_2009,240,7/10/09,PID149321,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,27,2009,KANKAKEE_27_2009,241,7/10/09,PID149322,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,27,2009,KANKAKEE_27_2009,242,7/10/09,PID149323,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,27,2009,KANKAKEE_27_2009,243,7/10/09,PID149324,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,28,2009,KANKAKEE_28_2009,251,7/16/09,PID149325,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,28,2009,KANKAKEE_28_2009,269,7/17/09,PID149326,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,28,2009,KANKAKEE_28_2009,270,7/17/09,PID149327,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,28,2009,KANKAKEE_28_2009,271,7/17/09,PID149328,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,31,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,28,2009,KANKAKEE_28_2009,272,7/17/09,PID149329,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,29,2009,KANKAKEE_29_2009,307,7/24/09,PID149330,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,29,2009,KANKAKEE_29_2009,308,7/24/09,PID149331,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,29,2009,KANKAKEE_29_2009,309,7/24/09,PID149332,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,29,2009,KANKAKEE_29_2009,310,7/24/09,PID149333,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,21,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,29,2009,KANKAKEE_29_2009,311,7/24/09,PID149334,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,30,2009,KANKAKEE_30_2009,325,7/30/09,PID149335,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,30,2009,KANKAKEE_30_2009,331,7/30/09,PID149336,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,28,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,30,2009,KANKAKEE_30_2009,332,7/30/09,PID149337,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,49,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,31,2009,KANKAKEE_31_2009,333,8/5/09,PID149338,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,31,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,31,2009,KANKAKEE_31_2009,347,8/6/09,PID149339,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,8,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,32,2009,KANKAKEE_32_2009,374,8/13/09,PID149340,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,32,2009,KANKAKEE_32_2009,376,8/13/09,PID149341,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,32,2009,KANKAKEE_32_2009,377,8/13/09,PID149342,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,29,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,33,2009,KANKAKEE_33_2009,387,8/20/09,PID149343,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,33,2009,KANKAKEE_33_2009,399,8/20/09,PID149344,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,36,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,33,2009,KANKAKEE_33_2009,400,8/20/09,PID149345,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,44,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,34,2009,KANKAKEE_34_2009,418,8/27/09,PID149346,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,34,2009,KANKAKEE_34_2009,422,8/27/09,PID149347,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,35,2009,KANKAKEE_35_2009,433,9/3/09,PID149348,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,35,2009,KANKAKEE_35_2009,447,9/4/09,PID149349,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,27,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,36,2009,KANKAKEE_36_2009,449,9/11/09,PID149350,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,36,2009,KANKAKEE_36_2009,453,9/11/09,PID149351,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,37,2009,KANKAKEE_37_2009,488,9/18/09,PID149352,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,44,Female,VECWNV,NEGATIVE,0,-87.71163,41.02333,Culex,38,2009,KANKAKEE_38_2009,491,9/24/09,PID149353,0,0,0,0
60964,KANKAKEE,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-87.740085,41.123992,Culex,38,2009,KANKAKEE_38_2009,503,9/24/09,PID149354,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,22,2009,STEPHENSON_22_2009,09-002,6/4/09,PID149810,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,23,2009,STEPHENSON_23_2009,09-011,6/11/09,PID149811,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,24,2009,STEPHENSON_24_2009,09-017,6/15/09,PID149812,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,24,2009,STEPHENSON_24_2009,09-023,6/18/09,PID149813,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,25,2009,STEPHENSON_25_2009,09-029,6/22/09,PID149814,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,25,2009,STEPHENSON_25_2009,09-034,6/25/09,PID149815,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,26,2009,STEPHENSON_26_2009,09-040,6/29/09,PID149816,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,26,2009,STEPHENSON_26_2009,09-046,7/1/09,PID149817,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,27,2009,STEPHENSON_27_2009,09-052,7/6/09,PID149818,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,27,2009,STEPHENSON_27_2009,09-058,7/9/09,PID149819,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,28,2009,STEPHENSON_28_2009,09-064,7/13/09,PID149820,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,28,2009,STEPHENSON_28_2009,09-070,7/16/09,PID149821,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,29,2009,STEPHENSON_29_2009,09-074,7/20/09,PID149822,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,29,2009,STEPHENSON_29_2009,09-080,7/23/09,PID149823,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,30,2009,STEPHENSON_30_2009,09-086,7/27/09,PID149824,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-89.38159,42.22709,Culex,30,2009,STEPHENSON_30_2009,09-092,7/30/09,PID149825,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-89.42356,42.22431,Culex,31,2009,STEPHENSON_31_2009,09-097,8/3/09,PID149826,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,31,Female,VECWNV,NEGATIVE,0,-89.42356,42.22431,Culex,31,2009,STEPHENSON_31_2009,09-103,8/6/09,PID149827,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-89.42356,42.22431,Culex,32,2009,STEPHENSON_32_2009,09-109,8/10/09,PID149828,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.42356,42.22431,Culex,32,2009,STEPHENSON_32_2009,09-115,8/13/09,PID149829,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.42356,42.22431,Culex,33,2009,STEPHENSON_33_2009,09-121,8/17/09,PID149830,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.42356,42.22431,Culex,34,2009,STEPHENSON_34_2009,09-127,8/24/09,PID149831,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.42356,42.22431,Culex,35,2009,STEPHENSON_35_2009,09-132,8/31/09,PID149832,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-89.42356,42.22431,Culex,36,2009,STEPHENSON_36_2009,09-138,9/8/09,PID149833,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.42356,42.22431,Culex,37,2009,STEPHENSON_37_2009,09-144,9/14/09,PID149834,0,0,0,0
61013,STEPHENSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.42356,42.22431,Culex,38,2009,STEPHENSON_38_2009,09-150,9/21/09,PID149835,0,0,0,0
61016,WINNEBAGO,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-88.96339,42.2232,Culex,25,2009,WINNEBAGO_25_2009,WCHD13,6/22/09,PID149880,0,0,0,0
61018,STEPHENSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.31297,42.23362,Culex,22,2009,STEPHENSON_22_2009,09-001,6/4/09,PID149924,0,0,0,0
61018,STEPHENSON,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-89.31297,42.23362,Culex,23,2009,STEPHENSON_23_2009,09-006,6/8/09,PID149925,0,0,0,0
61018,STEPHENSON,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-89.31297,42.23362,Culex,23,2009,STEPHENSON_23_2009,09-010,6/11/09,PID149926,0,0,0,0
61018,STEPHENSON,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-89.31297,42.23362,Culex,24,2009,STEPHENSON_24_2009,09-016,6/15/09,PID149927,0,0,0,0
61018,STEPHENSON,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-89.31297,42.23362,Culex,24,2009,STEPHENSON_24_2009,09-022,6/18/09,PID149928,0,0,0,0
61018,STEPHENSON,GRAVID TRAP,37,Female,VECWNV,NEGATIVE,0,-89.31297,42.23362,Culex,25,2009,STEPHENSON_25_2009,09-028,6/22/09,PID149929,0,0,0,0
61018,STEPHENSON,GRAVID TRAP,28,Female,VECWNV,NEGATIVE,0,-89.31297,42.23362,Culex,25,2009,STEPHENSON_25_2009,09-033,6/25/09,PID149930,0,0,0,0
61018,STEPHENSON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.31297,42.23362,Culex,26,2009,STEPHENSON_26_2009,09-039,6/29/09,PID149931,0,0,0,0
61018,STEPHENSON,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-89.31297,42.23362,Culex,26,2009,STEPHENSON_26_2009,09-045,7/1/09,PID149932,0,0,0,0
