COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W31,H1500W33,H1500W36,H1500W38,H1500W39,H3000W30,H3000W31,H3000W33,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40
60201,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.7118,42.059166,Culex,35,2008,COOK_35_2008,NS630,8/29/08,PID065807,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-87.7118,42.059166,Culex,35,2008,COOK_35_2008,NS631,8/29/08,PID065808,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.7118,42.059166,Culex,36,2008,COOK_36_2008,NS645,9/2/08,PID065825,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,45,Female,PCRWNV,POSITIVE,1,-87.7118,42.059166,Culex,36,2008,COOK_36_2008,NS646,9/2/08,PID065827,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,56,Female,PCRWNV,NEGATIVE,0,-87.7118,42.059166,Culex,24,2008,COOK_24_2008,NS65,6/9/08,PID065836,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.7118,42.059166,Culex,24,2008,COOK_24_2008,NS66,6/9/08,PID065855,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.7118,42.059166,Culex,36,2008,COOK_36_2008,NS662,9/5/08,PID065856,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.7118,42.059166,Culex,37,2008,COOK_37_2008,NS673,9/9/08,PID065865,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,14,Female,PCRWNV,NEGATIVE,0,-87.7118,42.059166,Culex,37,2008,COOK_37_2008,NS687,9/12/08,PID065891,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,-87.7118,42.059166,Culex,38,2008,COOK_38_2008,NS697,9/16/08,PID065900,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.7118,42.059166,Culex,24,2008,COOK_24_2008,NS80,6/11/08,PID066023,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-87.7118,42.059166,Culex,25,2008,COOK_25_2008,NS91,6/16/08,PID066150,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60025,COOK,GRAVID TRAP,77,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,25,2008,COOK_25_2008,107,6/19/08,PID009372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,75,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,26,2008,COOK_26_2008,137,6/24/08,PID009599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,75,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,26,2008,COOK_26_2008,153,6/26/08,PID009679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,53,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,27,2008,COOK_27_2008,175,6/30/08,PID009741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,61,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,27,2008,COOK_27_2008,196,7/2/08,PID009785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,22,2008,COOK_22_2008,21,5/27/08,PID009826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,75,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,28,2008,COOK_28_2008,214,7/7/08,PID009837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,75,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,28,2008,COOK_28_2008,240,7/10/08,PID009903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,45,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,29,2008,COOK_29_2008,291,7/17/08,PID010018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,75,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,30,2008,COOK_30_2008,323,7/21/08,PID010099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,41,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,30,2008,COOK_30_2008,346,7/24/08,PID010153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,31,2008,COOK_31_2008,376,7/29/08,PID010239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,28,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,31,2008,COOK_31_2008,398,7/31/08,PID010278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,39,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,32,2008,COOK_32_2008,418,8/5/08,PID010315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,37,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,32,2008,COOK_32_2008,441,8/8/08,PID010371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,33,2008,COOK_33_2008,467,8/12/08,PID010421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,33,2008,COOK_33_2008,497,8/15/08,PID010476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,104,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,23,2008,COOK_23_2008,53,6/5/08,PID010534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,17,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,34,2008,COOK_34_2008,551,8/21/08,PID010576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,92,Female,PCRWNV,NEGATIVE,0,-87.8411,42.06308,Culex,24,2008,COOK_24_2008,79,6/13/08,PID011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-87.72773,42.066849,Culex,22,2008,COOK_22_2008,086-03,5/29/08,PID063153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,93,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,25,2008,COOK_25_2008,NS112,6/20/08,PID011996,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,74,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,26,2008,COOK_26_2008,NS129,6/23/08,PID012152,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,26,2008,COOK_26_2008,NS148,6/27/08,PID012281,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,60,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,26,2008,COOK_26_2008,NS149,6/27/08,PID012290,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,27,2008,COOK_27_2008,NS171,6/30/08,PID012356,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,31,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,27,2008,COOK_27_2008,NS200,7/3/08,PID012380,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,28,2008,COOK_28_2008,NS223,7/7/08,PID012400,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,24,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,28,2008,COOK_28_2008,NS256,7/9/08,PID012429,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,28,2008,COOK_28_2008,NS275,7/11/08,PID012451,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,29,2008,COOK_29_2008,NS293,7/14/08,PID012471,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,75,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,23,2008,COOK_23_2008,NS30,6/2/08,PID012478,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,29,2008,COOK_29_2008,NS311,7/16/08,PID012494,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,29,2008,COOK_29_2008,NS312,7/16/08,PID012498,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,32,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,29,2008,COOK_29_2008,NS313,7/16/08,PID012501,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,29,2008,COOK_29_2008,NS328,7/18/08,PID012515,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,29,2008,COOK_29_2008,NS329,7/18/08,PID012518,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,46,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,29,2008,COOK_29_2008,NS330,7/18/08,PID012520,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,30,2008,COOK_30_2008,NS345,7/22/08,PID012546,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,30,2008,COOK_30_2008,NS346,7/22/08,PID012548,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,38,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,30,2008,COOK_30_2008,NS366,7/25/08,PID012570,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS384,7/28/08,PID012601,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS385,7/28/08,PID012603,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS386,7/28/08,PID012604,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS387,7/28/08,PID012605,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,55,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS388,7/28/08,PID012607,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS414,7/30/08,PID012668,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS415,7/30/08,PID012673,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,45,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS416,7/30/08,PID012680,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,23,2008,COOK_23_2008,NS42,6/4/08,PID012697,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS434,7/30/08,PID012736,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS435,8/1/08,PID012739,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS436,8/1/08,PID012742,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS437,8/1/08,PID012745,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS438,8/1/08,PID012749,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS439,8/1/08,PID012751,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,49,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS440,8/1/08,PID012754,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,31,2008,COOK_31_2008,NS441,8/1/08,PID012755,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,43,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,32,2008,COOK_32_2008,NS463,8/5/08,PID012775,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,33,2008,COOK_33_2008,NS542,8/13/08,PID012840,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,33,2008,COOK_33_2008,NS556,8/15/08,PID012850,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,52,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,24,2008,COOK_24_2008,NS64,6/9/08,PID012936,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,24,2008,COOK_24_2008,NS79,6/11/08,PID013113,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,56,Female,PCRWNV,NEGATIVE,0,-87.8036,42.067666,Culex,24,2008,COOK_24_2008,NS90,6/13/08,PID013227,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60025,COOK,GRAVID TRAP,12,Female,RAMP WNV,NEGATIVE,0,-87.8599,42.0683,Culex,32,2008,COOK_32_2008,127-08,8/4/08,PID009545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,-87.8599,42.0683,Culex,32,2008,COOK_32_2008,139-08,8/6/08,PID009617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-87.8599,42.0683,Culex,32,2008,COOK_32_2008,158-08,8/8/08,PID009708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-87.8599,42.0683,Culex,33,2008,COOK_33_2008,213-08,8/13/08,PID009834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,39,Female,RAMP WNV,NEGATIVE,0,-87.8599,42.0683,Culex,33,2008,COOK_33_2008,220-08,8/15/08,PID009853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.8599,42.0683,Culex,34,2008,COOK_34_2008,245-08,8/18/08,PID009912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.8599,42.0683,Culex,34,2008,COOK_34_2008,268-08,8/20/08,PID009961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.8599,42.0683,Culex,36,2008,COOK_36_2008,374-08,9/4/08,PID010235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-87.8599,42.0683,Culex,36,2008,COOK_36_2008,401-08,9/5/08,PID010284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.8599,42.0683,Culex,37,2008,COOK_37_2008,423-08,9/8/08,PID010330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.8599,42.0683,Culex,37,2008,COOK_37_2008,426-08,9/10/08,PID010335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-87.8599,42.0683,Culex,37,2008,COOK_37_2008,442-08,9/12/08,PID010374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.8599,42.0683,Culex,38,2008,COOK_38_2008,466-08,9/17/08,PID010419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.8599,42.0683,Culex,38,2008,COOK_38_2008,484-08,9/19/08,PID010455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-87.7089,42.069,Culex,22,2008,COOK_22_2008,083-04,5/29/08,PID063147,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.7089,42.069,Culex,31,2008,COOK_31_2008,083-33,7/30/08,PID063148,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60091,COOK,GRAVID TRAP,32,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,24,2008,COOK_24_2008,NS100,6/13/08,PID030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,79,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,25,2008,COOK_25_2008,NS109,6/16/08,PID030338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,25,2008,COOK_25_2008,NS120,6/20/08,PID030384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,27,2008,COOK_27_2008,NS216,7/3/08,PID030465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,28,2008,COOK_28_2008,NS286,7/11/08,PID030482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,52,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,22,2008,COOK_22_2008,NS29,5/27/08,PID030486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,13,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,29,2008,COOK_29_2008,NS338,7/18/08,PID030495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,40,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,30,2008,COOK_30_2008,NS356,7/22/08,PID030499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,28,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,30,2008,COOK_30_2008,NS377,7/25/08,PID030514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,31,2008,COOK_31_2008,NS430,7/30/08,PID030531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,31,2008,COOK_31_2008,NS455,8/1/08,PID030548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,32,2008,COOK_32_2008,NS477,8/5/08,PID030551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,32,2008,COOK_32_2008,NS478,8/5/08,PID030552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,46,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,32,2008,COOK_32_2008,NS479,8/5/08,PID030553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,29,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,23,2008,COOK_23_2008,NS51,6/4/08,PID030564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,33,2008,COOK_33_2008,NS551,8/13/08,PID030575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,34,2008,COOK_34_2008,NS576,8/18/08,PID030580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,34,2008,COOK_34_2008,NS577,8/18/08,PID030581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,29,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,34,2008,COOK_34_2008,NS578,8/18/08,PID030582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,63,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,23,2008,COOK_23_2008,NS61,6/6/08,PID030599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,35,2008,COOK_35_2008,NS635,8/29/08,PID030610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,35,2008,COOK_35_2008,NS636,8/29/08,PID030611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,60,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,36,2008,COOK_36_2008,NS653,9/2/08,PID030621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,51,Female,PCRWNV,POSITIVE,1,-87.751133,42.076717,Culex,36,2008,COOK_36_2008,NS668,9/5/08,PID030623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,37,2008,COOK_37_2008,NS678,9/9/08,PID030625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,37,2008,COOK_37_2008,NS691,9/12/08,PID030632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,38,2008,COOK_38_2008,NS699,9/16/08,PID030633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,COOK,GRAVID TRAP,43,Female,PCRWNV,NEGATIVE,0,-87.751133,42.076717,Culex,24,2008,COOK_24_2008,NS75,6/9/08,PID030642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,100,Female,PCRWNV,NEGATIVE,0,-88.027866,42.079233,Culex,25,2008,COOK_25_2008,102,6/16/08,PID002557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,74,Female,PCRWNV,NEGATIVE,0,-88.027866,42.079233,Culex,25,2008,COOK_25_2008,108,6/19/08,PID002572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,75,Female,PCRWNV,NEGATIVE,0,-88.027866,42.079233,Culex,26,2008,COOK_26_2008,140,6/24/08,PID002616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60008,COOK,GRAVID TRAP,75,Female,PCRWNV,NEGATIVE,0,-88.027866,42.079233,Culex,26,2008,COOK_26_2008,161,6/26/08,PID002648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
