COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W12,H1500W28,H1500W29,H1500W30,H1500W31,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W40,H1500W41,H1500W45,H3000W12,H3000W27,H3000W28,H3000W29,H3000W30,H3000W31,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W41
62448,JASPER,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-88.16641,38.986061,Culex,23,2012,JASPER_23_2012,1,6/4/12,PID180180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62448,JASPER,GRAVID TRAP,42,Female,VECWNV,NEGATIVE,0,-88.17216,38.97958,Culex,23,2012,JASPER_23_2012,2,6/5/12,PID180181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62448,JASPER,GRAVID TRAP,57,Female,VECWNV,NEGATIVE,0,-88.155218,38.993157,Culex,29,2012,JASPER_29_2012,1,7/18/12,PID180225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62448,JASPER,GRAVID TRAP,587,Female,VECWNV,NEGATIVE,0,-88.17216,38.97958,Culex,32,2012,JASPER_32_2012,5,8/6/12,PID180226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62448,JASPER,GRAVID TRAP,81,Female,VECWNV,NEGATIVE,0,-88.155218,38.993157,Culex,34,2012,JASPER_34_2012,6,8/22/12,PID180227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62448,JASPER,GRAVID TRAP,476,Female,VECWNV,NEGATIVE,0,-88.159827,38.988757,Culex,36,2012,JASPER_36_2012,7,9/4/12,PID180228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62448,JASPER,GRAVID TRAP,27,Female,VECWNV,NEGATIVE,0,-88.178335,38.962147,Culex,37,2012,JASPER_37_2012,8,9/11/12,PID180229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62454,CRAWFORD,GRAVID TRAP,55,Female,VECWNV,NEGATIVE,0,-87.739421,39.004039,Culex,36,2012,CRAWFORD_36_2012,CRA1,9/4/12,PID180353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62454,CRAWFORD,GRAVID TRAP,70,Female,VECWNV,NEGATIVE,0,-87.742679,39.011394,Culex,38,2012,CRAWFORD_38_2012,CRA10,9/16/12,PID180354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62454,CRAWFORD,GRAVID TRAP,70,Female,VECWNV,NEGATIVE,0,-87.742679,39.011394,Culex,38,2012,CRAWFORD_38_2012,CRA11,9/16/12,PID180355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62454,CRAWFORD,GRAVID TRAP,65,Female,VECWNV,NEGATIVE,0,-87.742679,39.011394,Culex,36,2012,CRAWFORD_36_2012,CRA3,9/4/12,PID180357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62454,CRAWFORD,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-87.743779,39.001021,Culex,36,2012,CRAWFORD_36_2012,CRA4,9/4/12,PID180358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62454,CRAWFORD,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-87.76198,39.000943,Culex,38,2012,CRAWFORD_38_2012,CRA5,9/16/12,PID180359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62454,CRAWFORD,GRAVID TRAP,55,Female,VECWNV,NEGATIVE,0,-87.743779,39.001021,Culex,38,2012,CRAWFORD_38_2012,CRA6,9/16/12,PID180360,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62454,CRAWFORD,GRAVID TRAP,55,Female,VECWNV,NEGATIVE,0,-87.739421,39.004039,Culex,38,2012,CRAWFORD_38_2012,CRA7,9/16/12,PID180361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62454,CRAWFORD,GRAVID TRAP,70,Female,VECWNV,NEGATIVE,0,-87.742679,39.011394,Culex,38,2012,CRAWFORD_38_2012,CRA8,9/17/12,PID180362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62454,CRAWFORD,GRAVID TRAP,70,Female,VECWNV,NEGATIVE,0,-87.742679,39.011394,Culex,38,2012,CRAWFORD_38_2012,CRA9,9/17/12,PID180363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,22,2012,MACON_22_2012,J1,5/30/12,PID180510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,29,2012,MACON_29_2012,J103,7/17/12,PID180511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,29,2012,MACON_29_2012,J104,7/17/12,PID180512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,13,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,29,2012,MACON_29_2012,J105,7/17/12,PID180513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.82391,39.985591,Culex,30,2012,MACON_30_2012,J115,7/24/12,PID180514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.82391,39.985591,Culex,30,2012,MACON_30_2012,J116,7/24/12,PID180515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,7,Female,PCRWNV,POSITIVE,1,-88.82391,39.985591,Culex,30,2012,MACON_30_2012,J117,7/24/12,PID180516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,31,2012,MACON_31_2012,J136,7/31/12,PID180517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,49,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,31,2012,MACON_31_2012,J137,7/31/12,PID180518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,32,2012,MACON_32_2012,J151,8/7/12,PID180519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,32,2012,MACON_32_2012,J152,8/7/12,PID180520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,33,2012,MACON_33_2012,J159,8/14/12,PID180521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,43,Female,PCRWNV,POSITIVE,1,-88.82391,39.985591,Culex,35,2012,MACON_35_2012,J212,8/28/12,PID180523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,35,2012,MACON_35_2012,J213,8/28/12,PID180524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,31,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,36,2012,MACON_36_2012,J260,9/4/12,PID180529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,36,2012,MACON_36_2012,J261,9/4/12,PID180530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,36,2012,MACON_36_2012,J262,9/4/12,PID180531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,23,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,24,2012,MACON_24_2012,J29,6/12/12,PID180533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,23,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,37,2012,MACON_37_2012,J304,9/11/12,PID180534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,25,2012,MACON_25_2012,J44,6/19/12,PID180540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,25,2012,MACON_25_2012,J45,6/19/12,PID180541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,39,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,27,2012,MACON_27_2012,J72,7/3/12,PID180551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,27,2012,MACON_27_2012,J73,7/3/12,PID180552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.82391,39.985591,Culex,28,2012,MACON_28_2012,J86,7/10/12,PID180553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62501,MACON,GRAVID TRAP,10,Female,PCRWNV,POSITIVE,1,-88.82391,39.985591,Culex,28,2012,MACON_28_2012,J87,7/10/12,PID180554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62512,LOGAN,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-89.17813,40.10038,Culex,25,2012,LOGAN_25_2012,LOG07,6/22/12,PID180637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62512,LOGAN,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-89.25173,40.09213,Culex,27,2012,LOGAN_27_2012,LOG10,7/5/12,PID180638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62512,LOGAN,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-89.173665,40.143354,Culex,31,2012,LOGAN_31_2012,LOG30,8/3/12,PID180639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-89.13111,39.71724,Culex,30,2012,MACON_30_2012,J121,7/24/12,PID180827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,30,2012,MACON_30_2012,J122,7/24/12,PID180828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,32,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,31,2012,MACON_31_2012,J124,7/31/12,PID180829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,24,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,32,2012,MACON_32_2012,J153,8/7/12,PID180830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,38,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,33,2012,MACON_33_2012,J164,8/14/12,PID180831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,36,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,34,2012,MACON_34_2012,J181,8/21/12,PID180832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,23,2012,MACON_23_2012,J19,6/5/12,PID180833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,44,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,35,2012,MACON_35_2012,J195,8/28/12,PID180834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,35,2012,MACON_35_2012,J196,8/28/12,PID180835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,42,Female,PCRWNV,POSITIVE,1,-89.13111,39.71724,Culex,36,2012,MACON_36_2012,J263,9/4/12,PID180836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,36,2012,MACON_36_2012,J264,9/4/12,PID180837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,24,2012,MACON_24_2012,J30,6/12/12,PID180847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,40,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,37,2012,MACON_37_2012,J303,9/11/12,PID180848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,38,2012,MACON_38_2012,J318,9/18/12,PID180851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,25,2012,MACON_25_2012,J43,6/19/12,PID180874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,32,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,22,2012,MACON_22_2012,J7,5/30/12,PID180898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,27,2012,MACON_27_2012,J77,7/3/12,PID180901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,28,2012,MACON_28_2012,J80,7/10/12,PID180902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,43,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,29,2012,MACON_29_2012,J95,7/17/12,PID180906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62513,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-89.13111,39.71724,Culex,29,2012,MACON_29_2012,J96,7/17/12,PID180907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62519,LOGAN,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-89.401194,39.936426,Culex,30,2012,LOGAN_30_2012,LOG28,7/27/12,PID181240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-88.94509,39.789534,Culex,22,2012,MACON_22_2012,J10,5/30/12,PID181770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.973023,39.8631,Culex,30,2012,MACON_30_2012,J109,7/24/12,PID181771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-89.011144,39.823755,Culex,22,2012,MACON_22_2012,J11,5/30/12,PID181772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.94509,39.789534,Culex,30,2012,MACON_30_2012,J110,7/24/12,PID181773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,6,Female,PCRWNV,POSITIVE,1,-88.94509,39.789534,Culex,30,2012,MACON_30_2012,J111,7/24/12,PID181774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,1,Female,PCRWNV,POSITIVE,1,-88.947354,39.809741,Culex,30,2012,MACON_30_2012,J112,7/24/12,PID181775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,44,Female,PCRWNV,POSITIVE,1,-88.973023,39.8631,Culex,30,2012,MACON_30_2012,J113,7/24/12,PID181776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,18,Female,PCRWNV,POSITIVE,1,-88.8598,39.864974,Culex,30,2012,MACON_30_2012,J119,7/24/12,PID181777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,33,Female,PCRWNV,POSITIVE,1,-89.011144,39.823755,Culex,30,2012,MACON_30_2012,J123,7/24/12,PID181778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-88.8598,39.864974,Culex,31,2012,MACON_31_2012,J126,7/31/12,PID181781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,27,Female,PCRWNV,NEGATIVE,0,-89.011144,39.823755,Culex,31,2012,MACON_31_2012,J127,7/31/12,PID181783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-88.94509,39.789534,Culex,31,2012,MACON_31_2012,J129,7/31/12,PID181785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.973023,39.8631,Culex,23,2012,MACON_23_2012,J13,6/5/12,PID181786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.947354,39.809741,Culex,31,2012,MACON_31_2012,J138,7/31/12,PID181790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.947354,39.809741,Culex,31,2012,MACON_31_2012,J139,7/31/12,PID181791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,39,Female,PCRWNV,NEGATIVE,0,-88.973023,39.8631,Culex,23,2012,MACON_23_2012,J14,6/5/12,PID181793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.947354,39.809741,Culex,31,2012,MACON_31_2012,J140,7/31/12,PID181794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,17,Female,PCRWNV,NEGATIVE,0,-88.947354,39.809741,Culex,31,2012,MACON_31_2012,J141,7/31/12,PID181795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.973023,39.8631,Culex,31,2012,MACON_31_2012,J142,7/31/12,PID181796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.973023,39.8631,Culex,31,2012,MACON_31_2012,J143,7/31/12,PID181797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-88.973023,39.8631,Culex,31,2012,MACON_31_2012,J144,7/31/12,PID181798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,47,Female,PCRWNV,POSITIVE,1,-88.973023,39.8631,Culex,32,2012,MACON_32_2012,J145,8/7/12,PID181799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.947354,39.809741,Culex,32,2012,MACON_32_2012,J148,8/7/12,PID181800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.947354,39.809741,Culex,32,2012,MACON_32_2012,J149,8/7/12,PID181801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,39,Female,PCRWNV,NEGATIVE,0,-88.947354,39.809741,Culex,32,2012,MACON_32_2012,J150,8/7/12,PID181803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,-89.011144,39.823755,Culex,32,2012,MACON_32_2012,J155,8/7/12,PID181804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,28,Female,PCRWNV,NEGATIVE,0,-88.94509,39.789534,Culex,32,2012,MACON_32_2012,J156,8/7/12,PID181805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62521,MACON,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-88.8598,39.864974,Culex,23,2012,MACON_23_2012,J16,6/5/12,PID181806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
