COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W11,H1500W19,H1500W10,H1500W11,H1500W11,H1500W11,H1500W14,H1500W15,H1500W16,H1500W17,H1500W19,H1000W11,H1000W17,H1000W19,H1000W10,H1000W11,H1000W11,H1000W11,H1000W14,H1000W15,H1000W16,H1000W17,H1000W18,H1000W19,H1000W40
60016,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.891449,42.063995,Culex,26,2006,COOK_26_2006,AV06-3a,6/28/06,PID008086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.891449,42.063995,Culex,26,2006,COOK_26_2006,AV06-4a,6/28/06,PID008087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.891449,42.063995,Culex,26,2006,COOK_26_2006,AV06-562,6/28/06,PID008088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.891449,42.063995,Culex,26,2006,COOK_26_2006,AV06-563,6/28/06,PID008089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.891449,42.063995,Culex,27,2006,COOK_27_2006,AV06-583,7/6/06,PID008090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.891449,42.063995,Culex,28,2006,COOK_28_2006,AV06-709,7/13/06,PID008091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,23,Female,PCRWNV,POSITIVE,1,-87.891449,42.063995,Culex,28,2006,COOK_28_2006,AV06-710,7/13/06,PID008092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,1,Male,PCRWNV,NEGATIVE,0,-87.891449,42.063995,Culex,28,2006,COOK_28_2006,AV06-711,7/13/06,PID008093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.891449,42.063995,Culex,28,2006,COOK_28_2006,AV06-712,7/13/06,PID008094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.891449,42.063995,Culex,28,2006,COOK_28_2006,AV06-713,7/13/06,PID008095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.891449,42.063995,Culex,28,2006,COOK_28_2006,AV06-714,7/13/06,PID008096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.891449,42.063995,Culex,28,2006,COOK_28_2006,AV06-715,7/13/06,PID008097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.891449,42.063995,Culex,28,2006,COOK_28_2006,AV06-716,7/13/06,PID008098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,22,2006,COOK_22_2006,G053001,5/30/06,PID063710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,23,2006,COOK_23_2006,G060501,6/5/06,PID063711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,23,2006,COOK_23_2006,G060801,6/8/06,PID063712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,28,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,24,2006,COOK_24_2006,G061201,6/12/06,PID063713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,47,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,24,2006,COOK_24_2006,G061501,6/15/06,PID063714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,25,2006,COOK_25_2006,G061901,6/19/06,PID063715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,25,2006,COOK_25_2006,G062201,6/22/06,PID063716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,26,2006,COOK_26_2006,G062601,6/26/06,PID063717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,26,2006,COOK_26_2006,G062602,6/26/06,PID063718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,26,2006,COOK_26_2006,G062901,6/29/06,PID063719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,26,2006,COOK_26_2006,G062902,6/29/06,PID063720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,26,2006,COOK_26_2006,G062903,6/29/06,PID063721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,27,2006,COOK_27_2006,G070501,7/5/06,PID063722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,27,2006,COOK_27_2006,G070502,7/5/06,PID063723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,27,2006,COOK_27_2006,G070503,7/5/06,PID063724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,27,2006,COOK_27_2006,G070504,7/5/06,PID063725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,27,2006,COOK_27_2006,G070505,7/5/06,PID063726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,27,2006,COOK_27_2006,G070506,7/5/06,PID063727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,27,2006,COOK_27_2006,G070507,7/5/06,PID063728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,27,2006,COOK_27_2006,G070508,7/5/06,PID063729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,27,2006,COOK_27_2006,G070509,7/5/06,PID063730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,27,2006,COOK_27_2006,G070510,7/5/06,PID063731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,27,2006,COOK_27_2006,G070701,7/7/06,PID063732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,27,2006,COOK_27_2006,G070702,7/7/06,PID063733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,28,2006,COOK_28_2006,G071001,7/10/06,PID063734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,28,2006,COOK_28_2006,G071002,7/10/06,PID063735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,28,2006,COOK_28_2006,G071003,7/10/06,PID063736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,28,2006,COOK_28_2006,G071301,7/13/06,PID063737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,28,2006,COOK_28_2006,G071302,7/13/06,PID063738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,28,2006,COOK_28_2006,G071303,7/13/06,PID063739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,29,2006,COOK_29_2006,G071701,7/17/06,PID063740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,29,2006,COOK_29_2006,G071702,7/17/06,PID063741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,29,2006,COOK_29_2006,G071703,7/17/06,PID063742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,29,2006,COOK_29_2006,G071704,7/17/06,PID063743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,29,2006,COOK_29_2006,G071705,7/17/06,PID063744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,29,2006,COOK_29_2006,G072001,7/20/06,PID063745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,29,2006,COOK_29_2006,G072002,7/20/06,PID063746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-87.685797,42.064337,Culex,29,2006,COOK_29_2006,G072003,7/20/06,PID063747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60201,COOK,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-87.685797,42.064337,Culex,29,2006,COOK_29_2006,G072004,7/20/06,PID063748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60025,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,25,2006,COOK_25_2006,NWR06-167,6/22/06,PID013310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,8,Male,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,25,2006,COOK_25_2006,NWR06-168,6/22/06,PID013311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,36,Female,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,25,2006,COOK_25_2006,NWR06-169,6/22/06,PID013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,25,2006,COOK_25_2006,NWR06-172,6/22/06,PID013313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,1,Male,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,27,2006,COOK_27_2006,NWR06-380,7/7/06,PID013314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,27,2006,COOK_27_2006,NWR06-381,7/7/06,PID013315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,27,2006,COOK_27_2006,NWR06-382,7/7/06,PID013316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,27,2006,COOK_27_2006,NWR06-383,7/7/06,PID013317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.848939,42.065741,Culex,28,2006,COOK_28_2006,NWR06-467,7/13/06,PID013318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,28,2006,COOK_28_2006,NWR06-471,7/13/06,PID013319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,4,Male,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,28,2006,COOK_28_2006,NWR06-473,7/13/06,PID013320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,35,Female,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,28,2006,COOK_28_2006,NWR06-474,7/13/06,PID013321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,28,2006,COOK_28_2006,NWR06-475,7/13/06,PID013322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,17,Female,PCRWNV,POSITIVE,1,-87.848939,42.065741,Culex,29,2006,COOK_29_2006,NWR06-606,7/20/06,PID013323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,1,Male,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,29,2006,COOK_29_2006,NWR06-607,7/20/06,PID013324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,22,Female,PCRWNV,POSITIVE,1,-87.848939,42.065741,Culex,29,2006,COOK_29_2006,NWR06-608,7/20/06,PID013325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,15,Female,PCRWNV,POSITIVE,1,-87.848939,42.065741,Culex,29,2006,COOK_29_2006,NWR06-609,7/20/06,PID013326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,44,Female,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,24,2006,COOK_24_2006,NWR06-87,6/15/06,PID013327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,3,Male,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,24,2006,COOK_24_2006,NWR06-88,6/15/06,PID013328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,49,Female,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,24,2006,COOK_24_2006,NWR06-95,6/16/06,PID013329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,10,Male,PCRWNV,NEGATIVE,0,-87.848939,42.065741,Culex,24,2006,COOK_24_2006,NWR06-96,6/16/06,PID013330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.848746,42.065751,Culex,24,2006,COOK_24_2006,NWR06-108,6/15/06,PID013303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.848746,42.065751,Culex,24,2006,COOK_24_2006,NWR06-109,6/15/06,PID013304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,27,Female,PCRWNV,NEGATIVE,0,-87.848746,42.065751,Culex,24,2006,COOK_24_2006,NWR06-111,6/15/06,PID013305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.848746,42.065751,Culex,24,2006,COOK_24_2006,NWR06-113,6/15/06,PID013306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,1,Male,PCRWNV,NEGATIVE,0,-87.848746,42.065751,Culex,24,2006,COOK_24_2006,NWR06-115,6/15/06,PID013307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,1,Male,PCRWNV,NEGATIVE,0,-87.848746,42.065751,Culex,24,2006,COOK_24_2006,NWR06-116,6/15/06,PID013308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60025,COOK,GRAVID TRAP,2,Male,PCRWNV,NEGATIVE,0,-87.848746,42.065751,Culex,24,2006,COOK_24_2006,NWR06-117,6/15/06,PID013309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,2,Male,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,24,2006,COOK_24_2006,NWR06-100,6/16/06,PID008099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,5,Male,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,24,2006,COOK_24_2006,NWR06-103,6/16/06,PID008100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,24,2006,COOK_24_2006,NWR06-104,6/16/06,PID008101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,35,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,24,2006,COOK_24_2006,NWR06-105,6/16/06,PID008102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,1,Male,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,24,2006,COOK_24_2006,NWR06-106,6/16/06,PID008103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,24,2006,COOK_24_2006,NWR06-107,6/16/06,PID008104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,25,2006,COOK_25_2006,NWR06-259,6/23/06,PID008105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,25,2006,COOK_25_2006,NWR06-260,6/23/06,PID008106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,25,2006,COOK_25_2006,NWR06-262,6/23/06,PID008107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,38,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,26,2006,COOK_26_2006,NWR06-265,6/30/06,PID008108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,26,2006,COOK_26_2006,NWR06-338,6/30/06,PID008109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,31,Female,PCRWNV,POSITIVE,1,-87.891888,42.065973,Culex,26,2006,COOK_26_2006,NWR06-339,6/30/06,PID008110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,26,2006,COOK_26_2006,NWR06-340,6/30/06,PID008111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,27,2006,COOK_27_2006,NWR06-358,7/7/06,PID008112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,27,2006,COOK_27_2006,NWR06-359,7/7/06,PID008113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,27,2006,COOK_27_2006,NWR06-360,7/7/06,PID008114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.891888,42.065973,Culex,29,2006,COOK_29_2006,NWR06-544,7/20/06,PID008115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,7,Female,PCRWNV,POSITIVE,1,-87.891888,42.065973,Culex,29,2006,COOK_29_2006,NWR06-545,7/20/06,PID008116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,29,2006,COOK_29_2006,NWR06-546,7/20/06,PID008117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,29,2006,COOK_29_2006,NWR06-547,7/20/06,PID008118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,1,Male,PCRWNV,NEGATIVE,0,-87.891888,42.065973,Culex,29,2006,COOK_29_2006,NWR06-548,7/20/06,PID008119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60016,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.891888,42.065973,Culex,30,2006,COOK_30_2006,NWR06-672,7/27/06,PID008120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
