COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W25,H1500W26,H1500W27,H1500W28,H1500W30,H1500W32,H1500W33,H1500W35,H1500W36,H1500W37,H1500W38,H1500W39,H1500W40,H1500W41,H1500W43,H3000W22,H3000W25,H3000W26,H3000W27,H3000W28,H3000W30,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W41,H3000W42,H3000W46
60070,COOK,GRAVID TRAP,113,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,27,2007,COOK_27_2007,269,7/4/07,PID024095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,100,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,27,2007,COOK_27_2007,280,7/5/07,PID024103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,100,Female,PCRWNV,POSITIVE,1,-87.934356,42.095248,Culex,28,2007,COOK_28_2007,293,7/8/07,PID024106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,89,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,28,2007,COOK_28_2007,329,7/10/07,PID024124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,80,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,28,2007,COOK_28_2007,338,7/11/07,PID024133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,98,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,28,2007,COOK_28_2007,356,7/12/07,PID024144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,103,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,29,2007,COOK_29_2007,377,7/17/07,PID024156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,40,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,29,2007,COOK_29_2007,400,7/19/07,PID024170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,66,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,30,2007,COOK_30_2007,447,7/23/07,PID024197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,45,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,30,2007,COOK_30_2007,476,7/25/07,PID024220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,76,Female,PCRWNV,POSITIVE,1,-87.934356,42.095248,Culex,31,2007,COOK_31_2007,492,7/30/07,PID024232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.934356,42.095248,Culex,31,2007,COOK_31_2007,535,8/2/07,PID024249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,46,Female,PCRWNV,POSITIVE,1,-87.934356,42.095248,Culex,32,2007,COOK_32_2007,574,8/9/07,PID024271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,48,Female,PCRWNV,POSITIVE,1,-87.934356,42.095248,Culex,33,2007,COOK_33_2007,604,8/16/07,PID024284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,9,Female,PCRWNV,POSITIVE,1,-87.934356,42.095248,Culex,34,2007,COOK_34_2007,642,8/23/07,PID024310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,35,2007,COOK_35_2007,688,8/30/07,PID024341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,24,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,22,2007,COOK_22_2007,71,5/31/07,PID024357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,36,2007,COOK_36_2007,714,9/6/07,PID024363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,37,2007,COOK_37_2007,749,9/13/07,PID024383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,38,2007,COOK_38_2007,759,9/18/07,PID024390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,38,2007,COOK_38_2007,775,9/20/07,PID024397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60070,COOK,GRAVID TRAP,19,Female,PCRWNV,NEGATIVE,0,-87.934356,42.095248,Culex,23,2007,COOK_23_2007,92,6/7/07,PID024472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,27,2007,KANE_27_2007,1301,7/6/07,PID043811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,28,2007,KANE_28_2007,1302,7/9/07,PID043812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,28,2007,KANE_28_2007,1303,7/11/07,PID043813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,28,2007,KANE_28_2007,1304,7/13/07,PID043814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,29,2007,KANE_29_2007,1305,7/16/07,PID043815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,29,2007,KANE_29_2007,1306,7/18/07,PID043816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,30,2007,KANE_30_2007,1307,7/23/07,PID043817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,30,2007,KANE_30_2007,1308,7/25/07,PID043818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,34,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,30,2007,KANE_30_2007,1309,7/27/07,PID043819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,31,2007,KANE_31_2007,1310,7/30/07,PID043821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,31,2007,KANE_31_2007,1311,8/1/07,PID043823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,32,2007,KANE_32_2007,1312,8/6/07,PID043825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,32,2007,KANE_32_2007,1313,8/8/07,PID043827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,17,Female,VECWNV,POSITIVE,1,-88.524898,42.095972,Culex,32,2007,KANE_32_2007,1314,8/10/07,PID043829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,29,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,33,2007,KANE_33_2007,1315,8/13/07,PID043831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,33,2007,KANE_33_2007,1316,8/15/07,PID043833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,33,2007,KANE_33_2007,1317,8/17/07,PID043835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,41,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,34,2007,KANE_34_2007,1318,8/22/07,PID043837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,37,2007,KANE_37_2007,1319,9/10/07,PID043839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,37,2007,KANE_37_2007,1320,9/12/07,PID043841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60140,KANE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.524898,42.095972,Culex,38,2007,KANE_38_2007,1321,9/19/07,PID043843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,24,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,24,2007,COOK_24_2007,NS115,6/11/07,PID026799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,13,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,24,2007,COOK_24_2007,NS136,6/13/07,PID026954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,24,2007,COOK_24_2007,NS152,6/15/07,PID027042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,25,2007,COOK_25_2007,NS177,6/18/07,PID027085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,25,2007,COOK_25_2007,NS212,6/20/07,PID027100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,25,2007,COOK_25_2007,NS225,6/22/07,PID027104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,26,2007,COOK_26_2007,NS249,6/25/07,PID027115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,26,2007,COOK_26_2007,NS274,6/27/07,PID027128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,26,2007,COOK_26_2007,NS295,6/29/07,PID027142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,17,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,27,2007,COOK_27_2007,NS313,7/2/07,PID027149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,27,2007,COOK_27_2007,NS348,7/6/07,PID027170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,28,2007,COOK_28_2007,NS371,7/9/07,PID027177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,28,2007,COOK_28_2007,NS402,7/11/07,PID027197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,14,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,28,2007,COOK_28_2007,NS420,7/13/07,PID027217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,29,2007,COOK_29_2007,NS441,7/16/07,PID027232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,29,2007,COOK_29_2007,NS483,7/18/07,PID027249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,29,2007,COOK_29_2007,NS501,7/20/07,PID027260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,30,2007,COOK_30_2007,NS543,7/24/07,PID027279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,30,2007,COOK_30_2007,NS544,7/24/07,PID027281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,30,2007,COOK_30_2007,NS545,7/25/07,PID027283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,30,2007,COOK_30_2007,NS546,7/25/07,PID027285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,30,2007,COOK_30_2007,NS547,7/25/07,PID027288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,30,2007,COOK_30_2007,NS548,7/25/07,PID027289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,30,2007,COOK_30_2007,NS549,7/25/07,PID027290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,30,2007,COOK_30_2007,NS550,7/25/07,PID027292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,30,2007,COOK_30_2007,NS551,7/25/07,PID027293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,30,2007,COOK_30_2007,NS552,7/25/07,PID027294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,30,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS603,7/30/07,PID027326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS604,7/30/07,PID027329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,31,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS605,7/30/07,PID027332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS649,8/1/07,PID027367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS650,8/1/07,PID027369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS651,8/1/07,PID027372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS652,8/1/07,PID027373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS653,8/1/07,PID027374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS654,8/1/07,PID027375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS655,8/1/07,PID027377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS656,8/1/07,PID027379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS657,8/1/07,PID027381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,70,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS683,8/3/07,PID027411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,70,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS684,8/3/07,PID027412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,70,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS685,8/3/07,PID027413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,59,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS686,8/3/07,PID027414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,70,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS687,8/3/07,PID027415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,70,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS688,8/3/07,PID027416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,100,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,31,2007,COOK_31_2007,NS689,8/3/07,PID027417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,20,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,32,2007,COOK_32_2007,NS725,8/8/07,PID027439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,70,Female,PCRWNV,POSITIVE,1,-87.761806,42.097217,Culex,32,2007,COOK_32_2007,NS726,8/8/07,PID027441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,70,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,32,2007,COOK_32_2007,NS727,8/8/07,PID027444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,COOK,GRAVID TRAP,60,Female,PCRWNV,NEGATIVE,0,-87.761806,42.097217,Culex,32,2007,COOK_32_2007,NS728,8/8/07,PID027447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
