COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W28,H1500W31,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H3000W28,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W39,H3000W41
61739,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.499525,40.752668,Culex,35,2011,LIVINGSTON_35_2011,053-2011,9/3/11,PID162867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61739,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.499525,40.752668,Culex,35,2011,LIVINGSTON_35_2011,054-2011,9/3/11,PID162870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61739,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.499525,40.752668,Culex,35,2011,LIVINGSTON_35_2011,055-2011,9/3/11,PID162872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61739,LIVINGSTON,GRAVID TRAP,39,Female,VECWNV,NEGATIVE,0,-88.499525,40.752668,Culex,35,2011,LIVINGSTON_35_2011,056-2011,9/3/11,PID162873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,23,2011,LIVINGSTON_23_2011,003-2011,6/6/11,PID162979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,23,2011,LIVINGSTON_23_2011,007-2011,6/9/11,PID162985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,24,2011,LIVINGSTON_24_2011,009-2011,6/16/11,PID162988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,25,2011,LIVINGSTON_25_2011,012-2011,6/24/11,PID162994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,28,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,26,2011,LIVINGSTON_26_2011,015-2011,6/30/11,PID163005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,27,2011,LIVINGSTON_27_2011,018-2011,7/6/11,PID163010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,28,2011,LIVINGSTON_28_2011,021-2011,7/14/11,PID163014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,29,2011,LIVINGSTON_29_2011,028-2011,7/20/11,PID163022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,29,2011,LIVINGSTON_29_2011,029-2011,7/20/11,PID163023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,29,2011,LIVINGSTON_29_2011,030-2011,7/20/11,PID163025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,29,2011,LIVINGSTON_29_2011,031-2011,7/20/11,PID163027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,30,2011,LIVINGSTON_30_2011,034-2011,7/28/11,PID163032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,33,2011,LIVINGSTON_33_2011,040-2011,8/18/11,PID163040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,34,2011,LIVINGSTON_34_2011,042-2011,8/25/11,PID163042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,35,2011,LIVINGSTON_35_2011,045-2011,9/3/11,PID163046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,35,2011,LIVINGSTON_35_2011,046-2011,9/3/11,PID163048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740,LIVINGSTON,GRAVID TRAP,52,Female,VECWNV,NEGATIVE,0,-88.863844,40.887393,Culex,35,2011,LIVINGSTON_35_2011,047-2011,9/3/11,PID163049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61742,WOODFORD,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-89.15588,40.38262,Culex,34,2011,WOODFORD_34_2011,1114,8/26/11,PID163189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61747,TAZEWELL,GRAVID TRAP,31,Female,VECWNV,NEGATIVE,0,-89.4263,40.42467,Culex,27,2011,TAZEWELL_27_2011,31,7/5/11,PID163216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61747,TAZEWELL,GRAVID TRAP,34,Female,VECWNV,NEGATIVE,0,-89.4263,40.42467,Culex,32,2011,TAZEWELL_32_2011,75,8/11/11,PID163226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61747,TAZEWELL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.4263,40.42467,Culex,33,2011,TAZEWELL_33_2011,78,8/15/11,PID163228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61747,TAZEWELL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.4263,40.42467,Culex,33,2011,TAZEWELL_33_2011,81,8/18/11,PID163230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61747,TAZEWELL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.4263,40.42467,Culex,34,2011,TAZEWELL_34_2011,86,8/22/11,PID163231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61747,TAZEWELL,GRAVID TRAP,92,Female,VECWNV,NEGATIVE,0,-89.4263,40.42467,Culex,35,2011,TAZEWELL_35_2011,92,8/29/11,PID163232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61747,TAZEWELL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.4263,40.42467,Culex,35,2011,TAZEWELL_35_2011,93,9/1/11,PID163233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61747,TAZEWELL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.4263,40.42467,Culex,36,2011,TAZEWELL_36_2011,97,9/6/11,PID163234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61747,TAZEWELL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.4263,40.42467,Culex,37,2011,TAZEWELL_37_2011,101,9/12/11,PID163236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61747,TAZEWELL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-89.4263,40.42467,Culex,37,2011,TAZEWELL_37_2011,106,9/16/11,PID163237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,22,2011,MCLEAN_22_2011,10,6/3/11,PID163268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,33,2011,MCLEAN_33_2011,101,8/19/11,PID163269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,33,2011,MCLEAN_33_2011,103,8/16/11,PID163272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,34,2011,MCLEAN_34_2011,108,8/23/11,PID163278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,34,2011,MCLEAN_34_2011,110,8/26/11,PID163283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,35,2011,MCLEAN_35_2011,116,9/2/11,PID163291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,36,2011,MCLEAN_36_2011,121,9/7/11,PID163301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,36,2011,MCLEAN_36_2011,122,9/7/11,PID163305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,36,2011,MCLEAN_36_2011,125,9/9/11,PID163308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,36,2011,MCLEAN_36_2011,126,9/9/11,PID163310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,37,2011,MCLEAN_37_2011,129,9/13/11,PID163314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,23,2011,MCLEAN_23_2011,14,6/7/11,PID163329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,24,2011,MCLEAN_24_2011,19,6/14/11,PID163397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,24,2011,MCLEAN_24_2011,23,6/17/11,PID163429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,26,2011,MCLEAN_26_2011,31,6/28/11,PID163459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,27,2011,MCLEAN_27_2011,37,7/6/11,PID163475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,28,2011,MCLEAN_28_2011,43,7/12/11,PID163493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,28,2011,MCLEAN_28_2011,46,7/15/11,PID163502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,29,2011,MCLEAN_29_2011,50,7/19/11,PID163510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,30,2011,MCLEAN_30_2011,58,7/26/11,PID163527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,69,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,22,2011,MCLEAN_22_2011,6,6/2/11,PID163532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,30,2011,MCLEAN_30_2011,62,7/29/11,PID163537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,31,2011,MCLEAN_31_2011,65,8/2/11,PID163543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,31,2011,MCLEAN_31_2011,69,8/5/11,PID163550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,32,2011,MCLEAN_32_2011,92,8/9/11,PID163581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61748,MCLEAN,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-88.97621,40.62026,Culex,32,2011,MCLEAN_32_2011,93,8/12/11,PID163583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61755,TAZEWELL,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-89.34584,40.53766,Culex,24,2011,TAZEWELL_24_2011,21,6/14/11,PID163683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61755,TAZEWELL,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-89.34584,40.53766,Culex,27,2011,TAZEWELL_27_2011,30,7/5/11,PID163690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61755,TAZEWELL,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-89.34584,40.53766,Culex,32,2011,TAZEWELL_32_2011,77,8/11/11,PID163721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61755,TAZEWELL,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-89.34584,40.53766,Culex,34,2011,TAZEWELL_34_2011,85,8/22/11,PID163724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61755,TAZEWELL,GRAVID TRAP,31,Female,VECWNV,NEGATIVE,0,-89.34584,40.53766,Culex,36,2011,TAZEWELL_36_2011,96,9/6/11,PID163725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,23,2011,LIVINGSTON_23_2011,004-2011,6/8/11,PID163764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,23,2011,LIVINGSTON_23_2011,008-2011,6/9/11,PID163772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,24,2011,LIVINGSTON_24_2011,010-2011,6/16/11,PID163774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,8,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,25,2011,LIVINGSTON_25_2011,013-2011,6/24/11,PID163777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,26,2011,LIVINGSTON_26_2011,016-2011,6/30/11,PID163785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,21,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,27,2011,LIVINGSTON_27_2011,019-2011,7/6/11,PID163792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,28,2011,LIVINGSTON_28_2011,022-2011,7/14/11,PID163799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,28,2011,LIVINGSTON_28_2011,023-2011,7/14/11,PID163801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,28,2011,LIVINGSTON_28_2011,024-2011,7/14/11,PID163804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,28,2011,LIVINGSTON_28_2011,025-2011,7/14/11,PID163808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,28,2011,LIVINGSTON_28_2011,026-2011,7/14/11,PID163811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,29,2011,LIVINGSTON_29_2011,032-2011,7/20/11,PID163823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,30,2011,LIVINGSTON_30_2011,035-2011,7/28/11,PID163829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,27,2011,LIVINGSTON_27_2011,037-2011,7/3/11,PID163832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,33,2011,LIVINGSTON_33_2011,039-2011,8/18/11,PID163833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,34,2011,LIVINGSTON_34_2011,043-2011,8/25/11,PID163843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,35,2011,LIVINGSTON_35_2011,048-2011,9/3/11,PID163852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,35,2011,LIVINGSTON_35_2011,049-2011,9/3/11,PID163855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,36,2011,LIVINGSTON_36_2011,050-2011,9/9/11,PID163858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,35,2011,LIVINGSTON_35_2011,051-2011,9/3/11,PID163860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61764,LIVINGSTON,GRAVID TRAP,28,Female,VECWNV,NEGATIVE,0,-88.624594,40.894539,Culex,35,2011,LIVINGSTON_35_2011,052-2011,9/3/11,PID163861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61771,WOODFORD,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-89.7083,40.40592,Culex,38,2011,WOODFORD_38_2011,1122,9/19/11,PID164002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,38,Female,RAMP WNV,NEGATIVE,0,-88.0829,40.0829,Culex,22,2011,CHAMPAIGN_22_2011,3538,6/2/11,PID164168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,39,Female,RAMP WNV,NEGATIVE,0,-88.0829,40.0829,Culex,22,2011,CHAMPAIGN_22_2011,3539,6/2/11,PID164169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.197435,40.102916,Culex,22,2011,CHAMPAIGN_22_2011,36501,6/2/11,PID164170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.197435,40.102916,Culex,22,2011,CHAMPAIGN_22_2011,36502,6/2/11,PID164171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-88.215433,40.1144,Culex,22,2011,CHAMPAIGN_22_2011,3732,6/2/11,PID164172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,-88.0829,40.0829,Culex,23,2011,CHAMPAIGN_23_2011,4540,6/8/11,PID164173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,35,Female,RAMP WNV,NEGATIVE,0,-88.197435,40.102916,Culex,23,2011,CHAMPAIGN_23_2011,46351,6/8/11,PID164174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,35,Female,RAMP WNV,NEGATIVE,0,-88.197435,40.102916,Culex,23,2011,CHAMPAIGN_23_2011,46352,6/8/11,PID164175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-88.215433,40.1144,Culex,23,2011,CHAMPAIGN_23_2011,47311,6/8/11,PID164176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,45,Female,RAMP WNV,NEGATIVE,0,-88.197435,40.102916,Culex,24,2011,CHAMPAIGN_24_2011,5645,6/15/11,PID164179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-88.197435,40.102916,Culex,25,2011,CHAMPAIGN_25_2011,60620,6/23/11,PID164180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-88.215433,40.1144,Culex,25,2011,CHAMPAIGN_25_2011,60710,6/23/11,PID164181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-88.0829,40.0829,Culex,26,2011,CHAMPAIGN_26_2011,70517,6/30/11,PID164184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,-88.197435,40.102916,Culex,26,2011,CHAMPAIGN_26_2011,70613,6/30/11,PID164185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-88.197435,40.102916,Culex,24,2011,CHAMPAIGN_24_2011,80619,6/17/11,PID164190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-88.215433,40.1144,Culex,27,2011,CHAMPAIGN_27_2011,80717,7/7/11,PID164191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-88.0829,40.0829,Culex,28,2011,CHAMPAIGN_28_2011,905321,7/14/11,PID164195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-88.0829,40.0829,Culex,28,2011,CHAMPAIGN_28_2011,905322,7/14/11,PID164196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-88.0829,40.0829,Culex,28,2011,CHAMPAIGN_28_2011,905331,7/14/11,PID164197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-88.0829,40.0829,Culex,28,2011,CHAMPAIGN_28_2011,905332,7/14/11,PID164198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-88.197435,40.102916,Culex,28,2011,CHAMPAIGN_28_2011,906241,7/14/11,PID164199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-88.197435,40.102916,Culex,28,2011,CHAMPAIGN_28_2011,906242,7/15/11,PID164200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-88.197435,40.102916,Culex,28,2011,CHAMPAIGN_28_2011,906251,7/14/11,PID164201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-88.197435,40.102916,Culex,28,2011,CHAMPAIGN_28_2011,906252,7/14/11,PID164202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-88.215433,40.1144,Culex,28,2011,CHAMPAIGN_28_2011,90710,7/14/11,PID164203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61801,CHAMPAIGN,GRAVID TRAP,27,Female,RAMP WNV,NEGATIVE,0,-88.0829,40.0829,Culex,29,2011,CHAMPAIGN_29_2011,100527,7/21/11,PID164209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
