COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W28,H1500W30,H1500W31,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W39,H1500W40,H3000W24,H3000W28,H3000W30,H3000W31,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W42
60935,KANKAKEE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.201239,41.202883,Culex,28,2017,KANKAKEE_28_2017,62,7/12/17,PID148133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60935,KANKAKEE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.192327,41.175408,Culex,29,2017,KANKAKEE_29_2017,70,7/19/17,PID148143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60935,KANKAKEE,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-88.192327,41.175408,Culex,30,2017,KANKAKEE_30_2017,71,7/28/17,PID148145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60935,KANKAKEE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.201239,41.202883,Culex,29,2017,KANKAKEE_29_2017,72,7/17/17,PID148146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60935,KANKAKEE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.120175,41.121036,Culex,30,2017,KANKAKEE_30_2017,73,7/28/17,PID148147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60935,KANKAKEE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.11353,41.103172,Culex,31,2017,KANKAKEE_31_2017,78,8/2/17,PID148153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60935,KANKAKEE,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-88.192327,41.175408,Culex,32,2017,KANKAKEE_32_2017,79,8/7/17,PID148155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60935,KANKAKEE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.201239,41.202883,Culex,32,2017,KANKAKEE_32_2017,80,8/7/17,PID148158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60935,KANKAKEE,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-88.192327,41.175408,Culex,33,2017,KANKAKEE_33_2017,88,8/14/17,PID148165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60935,KANKAKEE,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-88.192327,41.175408,Culex,34,2017,KANKAKEE_34_2017,89,8/21/17,PID148166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60935,KANKAKEE,GRAVID TRAP,46,Female,RAMP WNV,NEGATIVE,0,-88.201239,41.202883,Culex,34,2017,KANKAKEE_34_2017,90,8/21/17,PID148167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60935,KANKAKEE,GRAVID TRAP,35,Female,RAMP WNV,NEGATIVE,0,-88.192327,41.175408,Culex,35,2017,KANKAKEE_35_2017,98,9/1/17,PID148175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60935,KANKAKEE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-88.201239,41.202883,Culex,35,2017,KANKAKEE_35_2017,99,9/1/17,PID148176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,23,2017,IROQUOIS_23_2017,G1,6/9/17,PID148177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,21,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,28,2017,IROQUOIS_28_2017,G10,7/11/17,PID148178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,28,2017,IROQUOIS_28_2017,G11,7/12/17,PID148179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,29,2017,IROQUOIS_29_2017,G12,7/18/17,PID148180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,29,2017,IROQUOIS_29_2017,G13,7/19/17,PID148181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,29,2017,IROQUOIS_29_2017,G14,7/21/17,PID148182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,30,2017,IROQUOIS_30_2017,G15,7/24/17,PID148183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,30,2017,IROQUOIS_30_2017,G16,7/26/17,PID148184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,30,2017,IROQUOIS_30_2017,G17,7/28/17,PID148185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,31,2017,IROQUOIS_31_2017,G18,8/4/17,PID148186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,24,2017,IROQUOIS_24_2017,G2,6/12/17,PID148187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,32,2017,IROQUOIS_32_2017,G20,8/11/17,PID148188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,33,2017,IROQUOIS_33_2017,G21,8/14/17,PID148189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,33,2017,IROQUOIS_33_2017,G22,8/17/17,PID148190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,33,2017,IROQUOIS_33_2017,G23,8/18/17,PID148191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,34,2017,IROQUOIS_34_2017,G25,8/25/17,PID148192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,35,2017,IROQUOIS_35_2017,G26,8/28/17,PID148193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,35,2017,IROQUOIS_35_2017,G26A,8/28/17,PID148194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,35,2017,IROQUOIS_35_2017,G27,8/30/17,PID148195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,35,2017,IROQUOIS_35_2017,G28,9/1/17,PID148196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,8,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,37,2017,IROQUOIS_37_2017,G29,9/13/17,PID148197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,38,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,25,2017,IROQUOIS_25_2017,G3,6/22/17,PID148198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,25,2017,IROQUOIS_25_2017,G4,6/23/17,PID148199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,38,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,26,2017,IROQUOIS_26_2017,G5,6/26/17,PID148200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,21,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,26,2017,IROQUOIS_26_2017,G6,6/28/17,PID148201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,26,2017,IROQUOIS_26_2017,G7,6/29/17,PID148202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,27,2017,IROQUOIS_27_2017,G8,7/5/17,PID148203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60938,IROQUOIS,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-87.550895,40.455915,Culex,27,2017,IROQUOIS_27_2017,G9,7/6/17,PID148204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60942,VERMILION,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.644532,40.445081,Culex,26,2017,VERMILION_26_2017,31,6/29/17,PID148243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60942,VERMILION,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.644532,40.445081,Culex,24,2017,VERMILION_24_2017,36,6/12/17,PID148244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60942,VERMILION,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.644532,40.445081,Culex,24,2017,VERMILION_24_2017,37,6/12/17,PID148245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60942,VERMILION,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.644532,40.445081,Culex,27,2017,VERMILION_27_2017,40,7/5/17,PID148246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60942,VERMILION,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.644532,40.445081,Culex,25,2017,VERMILION_25_2017,43,6/20/17,PID148248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60942,VERMILION,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-87.644532,40.445081,Culex,29,2017,VERMILION_29_2017,50,7/18/17,PID148249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60942,VERMILION,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.644532,40.445081,Culex,29,2017,VERMILION_29_2017,57,7/21/17,PID148250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60942,VERMILION,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.644532,40.445081,Culex,28,2017,VERMILION_28_2017,60,7/12/17,PID148251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60942,VERMILION,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.644532,40.445081,Culex,31,2017,VERMILION_31_2017,63,7/31/17,PID148252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60942,VERMILION,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.644532,40.445081,Culex,30,2017,VERMILION_30_2017,70,7/28/17,PID148253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60942,VERMILION,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.644532,40.445081,Culex,31,2017,VERMILION_31_2017,72,8/3/17,PID148254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60942,VERMILION,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.644532,40.445081,Culex,33,2017,VERMILION_33_2017,85,8/18/17,PID148257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,30,2017,IROQUOIS_30_2017,M10,7/24/17,PID148375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,31,2017,IROQUOIS_31_2017,M12,8/4/17,PID148388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,32,2017,IROQUOIS_32_2017,M13,8/7/17,PID148395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,32,2017,IROQUOIS_32_2017,M14,8/8/17,PID148401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,33,2017,IROQUOIS_33_2017,M15,8/14/17,PID148405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,33,2017,IROQUOIS_33_2017,M15A,8/14/17,PID148407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,33,2017,IROQUOIS_33_2017,M16,8/17/17,PID148410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,34,2017,IROQUOIS_34_2017,M17,8/21/17,PID148413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,34,2017,IROQUOIS_34_2017,M18,8/23/17,PID148417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,34,2017,IROQUOIS_34_2017,M19,8/25/17,PID148420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,23,2017,IROQUOIS_23_2017,M2,6/10/17,PID148429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,35,2017,IROQUOIS_35_2017,M20,9/1/17,PID148432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,36,2017,IROQUOIS_36_2017,M21,9/8/17,PID148435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,24,2017,IROQUOIS_24_2017,M3,6/12/17,PID148452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,25,2017,IROQUOIS_25_2017,M4,6/22/17,PID148460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,25,2017,IROQUOIS_25_2017,M5,6/23/17,PID148468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,26,2017,IROQUOIS_26_2017,M6,6/26/17,PID148476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,26,2017,IROQUOIS_26_2017,M7,6/28/17,PID148482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,27,2017,IROQUOIS_27_2017,M8,7/5/17,PID148490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60953,IROQUOIS,GRAVID TRAP,31,Female,VECWNV,NEGATIVE,0,-87.681389,40.000625,Culex,27,2017,IROQUOIS_27_2017,M9,7/6/17,PID148499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,24,2017,FORD_24_2017,FCH10-17,6/16/17,PID148826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,25,2017,FORD_25_2017,FCH12-17,6/19/17,PID148840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,25,2017,FORD_25_2017,FCH14-17,6/21/17,PID148845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,25,2017,FORD_25_2017,FCH16-17,6/23/17,PID148849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,26,2017,FORD_26_2017,FCH19-17,6/28/17,PID148857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,26,2017,FORD_26_2017,FCH21-17,6/30/17,PID148861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,23,2017,FORD_23_2017,FCH2-17,6/5/17,PID148864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,27,2017,FORD_27_2017,FCH23-17,7/3/17,PID148869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,27,2017,FORD_27_2017,FCH25-17,7/5/17,PID148873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,27,2017,FORD_27_2017,FCH27-17,7/7/17,PID148878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,28,2017,FORD_28_2017,FCH29-17,7/10/17,PID148881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,28,2017,FORD_28_2017,FCH31-17,7/12/17,PID148887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,28,2017,FORD_28_2017,FCH33-17,7/14/17,PID148892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,23,2017,FORD_23_2017,FCH4-17,6/7/17,PID148910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,23,2017,FORD_23_2017,FCH6-17,6/9/17,PID148944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60959,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.18836,40.75832,Culex,24,2017,FORD_24_2017,FCH8-17,6/12/17,PID148961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60962,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.10624,40.36998,Culex,25,2017,FORD_25_2017,FCH11-17,6/19/17,PID149075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60962,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.10624,40.36998,Culex,23,2017,FORD_23_2017,FCH1-17,6/5/17,PID149081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60962,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.10624,40.36998,Culex,25,2017,FORD_25_2017,FCH13-17,6/22/17,PID149087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60962,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.10624,40.36998,Culex,25,2017,FORD_25_2017,FCH15-17,6/23/17,PID149091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60962,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.10624,40.36998,Culex,26,2017,FORD_26_2017,FCH17-17,6/26/17,PID149093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60962,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.10624,40.36998,Culex,26,2017,FORD_26_2017,FCH18-17,6/28/17,PID149096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60962,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.10624,40.36998,Culex,26,2017,FORD_26_2017,FCH20-17,6/30/17,PID149099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60962,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.10624,40.36998,Culex,27,2017,FORD_27_2017,FCH22-17,7/3/17,PID149102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60962,FORD,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.10624,40.36998,Culex,27,2017,FORD_27_2017,FCH24-17,7/5/17,PID149104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
